dt_iso,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds_all,weather_description
2016-04-27 11:00:00 +0000 UTC,291.61,289.15,293.15,1011,72,1,250,90,overcast clouds
2016-04-27 12:00:00 +0000 UTC,292.31,292.04,293.15,1012,72,2,280,75,broken clouds
2016-04-27 13:00:00 +0000 UTC,294.06,292.15,296.48,1012,82,3,226,90,proximity thunderstorm
2016-04-27 14:00:00 +0000 UTC,295.75,295.15,296.15,1012,68,2,170,75,broken clouds
2016-04-27 16:00:00 +0000 UTC,298.65,294.15,300.93,1012,83,3,350,90,light rain
2016-04-27 18:00:00 +0000 UTC,299.32,296.15,301.48,1011,73,2,60,40,scattered clouds
2016-04-27 20:00:00 +0000 UTC,301.73,299.82,302.59,1009,39,7,220,90,overcast clouds
2016-04-27 21:00:00 +0000 UTC,301.2,299.26,302.15,1008,37,7,220,90,overcast clouds
2016-04-27 23:00:00 +0000 UTC,299.51,298.71,300.15,1008,47,5,250,90,overcast clouds
2016-04-28 04:00:00 +0000 UTC,293.51,291.15,296.15,1012,82,3,240,90,heavy intensity rain
2016-04-28 04:00:00 +0000 UTC,293.51,291.15,296.15,1012,82,3,240,90,mist
2016-04-28 05:00:00 +0000 UTC,291.29,290.15,292.15,1012,93,3,209,90,moderate rain
2016-04-28 06:00:00 +0000 UTC,291.1,289.15,292.15,1011,100,3,209,75,heavy intensity rain
2016-04-28 06:00:00 +0000 UTC,291.1,289.15,292.15,1011,100,3,209,75,mist
2016-04-28 07:00:00 +0000 UTC,291.06,289.15,292.15,1011,100,1,90,90,heavy intensity rain
2016-04-28 08:00:00 +0000 UTC,290.56,289.15,291.15,1011,100,3,212,90,mist
2016-04-28 09:00:00 +0000 UTC,290.64,289.15,291.48,1011,93,1,100,90,mist
2016-04-28 10:00:00 +0000 UTC,290.64,289.15,291.48,1011,93,3,212,75,mist
2016-04-28 11:00:00 +0000 UTC,290.64,289.15,291.48,1012,93,1,60,75,mist
2016-04-28 11:00:00 +0000 UTC,290.64,289.15,291.48,1012,93,1,60,75,fog
2016-04-28 12:00:00 +0000 UTC,291.15,290.15,292.59,1013,93,3,202,75,mist
2016-04-28 13:00:00 +0000 UTC,292.64,291.15,294.82,1013,88,2,190,75,broken clouds
2016-04-28 14:00:00 +0000 UTC,293.7,292.15,295.37,1013,83,7,220,75,broken clouds
2016-04-28 15:00:00 +0000 UTC,295.43,293.71,297.59,1014,73,3,260,75,broken clouds
2016-04-28 16:00:00 +0000 UTC,296.73,295.37,297.59,1013,64,6,230,75,broken clouds
2016-04-28 17:00:00 +0000 UTC,298.21,295.93,299.82,1013,57,5,250,40,scattered clouds
2016-04-28 18:00:00 +0000 UTC,299.92,299.15,300.37,1013,44,7,220,40,scattered clouds
2016-04-28 19:00:00 +0000 UTC,299.6,297.59,301.15,1013,42,6,250,20,few clouds
2016-04-28 20:00:00 +0000 UTC,300.31,298.15,301.48,1013,42,6,230,40,scattered clouds
2016-04-28 21:00:00 +0000 UTC,300.32,298.71,301.15,1012,37,7,240,20,few clouds
2016-04-28 22:00:00 +0000 UTC,299.78,298.71,301.15,1012,42,5,240,40,scattered clouds
2016-04-28 23:00:00 +0000 UTC,299.9,299.26,300.15,1012,44,3,230,20,few clouds
2016-04-29 00:00:00 +0000 UTC,298.28,296.48,299.15,1013,47,2,250,20,few clouds
2016-04-29 01:00:00 +0000 UTC,295.85,293.15,297.15,1013,53,3,260,20,few clouds
2016-04-29 02:00:00 +0000 UTC,294.03,291.15,295.15,1014,60,2,290,1,sky is clear
2016-04-29 03:00:00 +0000 UTC,293.88,293.15,294.26,1014,64,2,190,1,sky is clear
2016-04-29 04:00:00 +0000 UTC,292.32,289.15,294.26,1015,68,3,230,1,sky is clear
2016-04-29 05:00:00 +0000 UTC,291.79,290.15,294.26,1015,72,3,230,1,sky is clear
2016-04-29 06:00:00 +0000 UTC,291.51,288.71,293.71,1015,68,2,240,1,sky is clear
2016-04-29 07:00:00 +0000 UTC,290.94,288.15,293.71,1016,82,1,23,1,sky is clear
2016-04-29 08:00:00 +0000 UTC,289.61,287.15,292.04,1016,77,1,100,1,sky is clear
2016-04-29 09:00:00 +0000 UTC,288.84,286.15,291.15,1016,82,1,23,1,sky is clear
2016-04-29 10:00:00 +0000 UTC,288.23,285.15,290.15,1017,77,1,23,1,sky is clear
2016-04-29 11:00:00 +0000 UTC,288.37,287.04,289.15,1018,77,0,145,1,sky is clear
2016-04-29 12:00:00 +0000 UTC,289.52,289.15,290.15,1018,77,0,145,75,broken clouds
2016-04-29 13:00:00 +0000 UTC,290.99,288.15,294.26,1017,72,0,145,75,broken clouds
2016-04-29 14:00:00 +0000 UTC,293.76,291.15,296.48,1017,60,1,192,40,scattered clouds
2016-04-29 15:00:00 +0000 UTC,296.39,294.26,298.71,1018,38,3,30,40,scattered clouds
2016-04-29 16:00:00 +0000 UTC,297.97,296.48,299.82,1017,33,1,83,20,few clouds
2016-04-29 17:00:00 +0000 UTC,299.01,297.59,300.37,1016,31,1,100,20,few clouds
2016-04-29 18:00:00 +0000 UTC,299.9,298.71,301.48,1016,28,0,82,90,overcast clouds
2016-04-29 19:00:00 +0000 UTC,299.9,299.15,300.93,1016,28,2,100,90,overcast clouds
2016-04-29 20:00:00 +0000 UTC,300.51,299.15,301.15,1015,28,3,0,90,overcast clouds
2016-04-29 21:00:00 +0000 UTC,300.07,299.15,301.15,1015,28,1,339,1,sky is clear
2016-04-29 22:00:00 +0000 UTC,299.36,298.15,300.15,1015,32,1,339,90,overcast clouds
2016-04-29 23:00:00 +0000 UTC,298.21,297.04,299.15,1016,34,1,60,90,overcast clouds
2016-04-30 00:00:00 +0000 UTC,296.57,295.15,297.15,1015,47,1,40,90,overcast clouds
2016-04-30 01:00:00 +0000 UTC,295.06,294.82,295.37,1016,60,1,46,90,overcast clouds
2016-04-30 02:00:00 +0000 UTC,293.94,292.15,295.15,1016,53,1,58,90,overcast clouds
2016-04-30 03:00:00 +0000 UTC,293.13,291.15,294.15,1016,56,1,60,90,overcast clouds
2016-04-30 04:00:00 +0000 UTC,292.1,290.15,293.15,1016,64,1,58,90,overcast clouds
2016-04-30 05:00:00 +0000 UTC,292.01,290.15,293.15,1015,68,2,50,90,overcast clouds
2016-04-30 06:00:00 +0000 UTC,291.21,289.15,292.15,1015,72,1,76,90,overcast clouds
2016-04-30 07:00:00 +0000 UTC,290.36,289.15,291.48,1014,77,2,50,90,overcast clouds
2016-04-30 08:00:00 +0000 UTC,289.84,288.15,291.48,1014,77,1,30,40,scattered clouds
2016-04-30 09:00:00 +0000 UTC,289.65,288.15,291.48,1014,72,1,74,40,scattered clouds
2016-04-30 10:00:00 +0000 UTC,288.88,287.15,290.93,1014,82,2,360,75,broken clouds
2016-04-30 11:00:00 +0000 UTC,288.72,287.15,290.93,1014,87,1,80,75,broken clouds
2016-04-30 12:00:00 +0000 UTC,290.3,289.82,291.48,1014,77,2,40,75,broken clouds
2016-04-30 13:00:00 +0000 UTC,291.6,290.15,292.59,1015,72,1,191,75,broken clouds
2016-04-30 14:00:00 +0000 UTC,293.88,293.71,294.15,1015,60,1,191,90,overcast clouds
2016-04-30 15:00:00 +0000 UTC,294.01,291.15,295.93,1015,60,2,350,90,light rain
2016-04-30 16:00:00 +0000 UTC,295.41,292.15,297.59,1015,53,2,280,90,moderate rain
2016-04-30 17:00:00 +0000 UTC,295.95,292.15,297.59,1015,53,2,340,90,overcast clouds
2016-04-30 18:00:00 +0000 UTC,293.94,291.15,296.48,1015,56,4,300,90,moderate rain
2016-04-30 19:00:00 +0000 UTC,291.72,290.15,293.71,1015,88,4,20,90,moderate rain
2016-04-30 19:00:00 +0000 UTC,291.72,290.15,293.71,1015,88,4,20,90,mist
2016-04-30 20:00:00 +0000 UTC,291.85,290.15,293.15,1014,100,3,100,90,moderate rain
2016-04-30 20:00:00 +0000 UTC,291.85,290.15,293.15,1014,100,3,100,90,mist
2016-04-30 20:00:00 +0000 UTC,291.85,290.15,293.15,1014,100,3,100,90,drizzle
2016-04-30 21:00:00 +0000 UTC,292.32,290.15,293.71,1015,88,1,0,75,moderate rain
2016-04-30 22:00:00 +0000 UTC,293.19,292.15,293.71,1014,82,4,50,75,broken clouds
2016-04-30 23:00:00 +0000 UTC,292.05,291.15,293.15,1014,82,3,70,90,moderate rain
2016-05-01 00:00:00 +0000 UTC,291.4,290.15,292.15,1015,93,1,60,75,moderate rain
2016-05-01 01:00:00 +0000 UTC,290.96,290.15,291.48,1015,93,3,340,90,heavy intensity rain
2016-05-01 01:00:00 +0000 UTC,290.96,290.15,291.48,1015,93,3,340,90,mist
2016-05-01 02:00:00 +0000 UTC,290.96,290.15,291.48,1015,93,4,60,90,moderate rain
2016-05-01 02:00:00 +0000 UTC,290.96,290.15,291.48,1015,93,4,60,90,mist
2016-05-01 03:00:00 +0000 UTC,290.26,289.15,291.15,1015,100,3,50,75,light rain
2016-05-01 03:00:00 +0000 UTC,290.26,289.15,291.15,1015,100,3,50,75,mist
2016-05-01 04:00:00 +0000 UTC,290.26,289.15,291.15,1015,100,3,50,75,heavy intensity rain
2016-05-01 05:00:00 +0000 UTC,290.04,289.15,290.37,1015,100,0,131,75,broken clouds
2016-05-01 06:00:00 +0000 UTC,290.11,289.15,291.15,1015,100,2,10,90,light rain
2016-05-01 07:00:00 +0000 UTC,290.15,289.15,290.93,1014,100,2,50,90,thunderstorm with light rain
2016-05-01 07:00:00 +0000 UTC,290.15,289.15,290.93,1014,100,2,50,90,mist
2016-05-01 07:00:00 +0000 UTC,290.15,289.15,290.93,1014,100,2,50,90,moderate rain
2016-05-01 08:00:00 +0000 UTC,290.04,289.15,290.93,1015,93,2,185,75,moderate rain
2016-05-01 08:00:00 +0000 UTC,290.04,289.15,290.93,1015,93,2,185,75,mist
2016-05-01 08:00:00 +0000 UTC,290.04,289.15,290.93,1015,93,2,185,75,proximity thunderstorm with rain
2016-05-01 09:00:00 +0000 UTC,290.04,289.15,290.37,1014,100,2,185,90,fog
2016-05-01 09:00:00 +0000 UTC,290.04,289.15,290.37,1014,100,2,185,90,mist
2016-05-01 10:00:00 +0000 UTC,289.92,289.15,290.37,1015,100,1,160,90,light rain
2016-05-01 10:00:00 +0000 UTC,289.92,289.15,290.37,1015,100,1,160,90,fog
2016-05-01 10:00:00 +0000 UTC,289.92,289.15,290.37,1015,100,1,160,90,proximity thunderstorm
2016-05-01 10:00:00 +0000 UTC,289.92,289.15,290.37,1015,100,1,160,90,mist
2016-05-01 11:00:00 +0000 UTC,289.92,289.15,290.37,1015,100,2,222,90,fog
2016-05-01 11:00:00 +0000 UTC,289.92,289.15,290.37,1015,100,2,222,90,proximity thunderstorm
2016-05-01 12:00:00 +0000 UTC,290.66,290.15,291.48,1016,100,2,222,90,mist
2016-05-01 12:00:00 +0000 UTC,290.66,290.15,291.48,1016,100,2,222,90,proximity thunderstorm
2016-05-01 13:00:00 +0000 UTC,291.81,291.15,293.15,1016,93,1,220,90,light rain
2016-05-01 13:00:00 +0000 UTC,291.81,291.15,293.15,1016,93,1,220,90,mist
2016-05-01 14:00:00 +0000 UTC,293.58,291.48,295.93,1017,83,2,260,90,overcast clouds
2016-05-01 15:00:00 +0000 UTC,294.89,292.59,297.59,1017,78,2,0,90,overcast clouds
2016-05-01 16:00:00 +0000 UTC,296.92,295.37,298.71,1016,64,2,0,75,light rain
2016-05-01 17:00:00 +0000 UTC,298.33,297.04,299.82,1016,61,7,230,20,few clouds
2016-05-01 18:00:00 +0000 UTC,298.91,297.04,300.37,1015,61,6,220,75,broken clouds
2016-05-01 19:00:00 +0000 UTC,300.13,299.82,300.37,1016,57,6,230,90,overcast clouds
2016-05-01 20:00:00 +0000 UTC,300.13,299.82,300.37,1015,57,6,220,75,broken clouds
2016-05-01 21:00:00 +0000 UTC,299.52,298.15,300.15,1014,57,6,230,75,broken clouds
2016-05-01 22:00:00 +0000 UTC,298.97,298.71,299.15,1014,61,7,230,90,overcast clouds
2016-05-01 23:00:00 +0000 UTC,298.03,297.04,299.15,1015,65,6,230,90,overcast clouds
2016-05-02 00:00:00 +0000 UTC,296.63,293.71,298.15,1015,69,6,220,90,thunderstorm
2016-05-02 01:00:00 +0000 UTC,295.32,293.15,297.15,1015,82,3,210,75,heavy intensity rain
2016-05-02 02:00:00 +0000 UTC,294.18,292.04,296.15,1015,88,4,220,20,few clouds
2016-05-02 03:00:00 +0000 UTC,293.38,293.15,293.71,1016,88,1,231,1,sky is clear
2016-05-02 04:00:00 +0000 UTC,293.76,293.15,294.15,1016,83,3,240,20,few clouds
2016-05-02 05:00:00 +0000 UTC,293.46,293.15,294.15,1016,83,3,230,1,sky is clear
2016-05-02 06:00:00 +0000 UTC,292.32,292.04,293.15,1015,88,2,240,1,sky is clear
2016-05-02 07:00:00 +0000 UTC,291.34,289.15,292.59,1015,93,2,240,1,sky is clear
2016-05-02 08:00:00 +0000 UTC,291.54,290.93,292.15,1016,93,1,216,75,broken clouds
2016-05-02 09:00:00 +0000 UTC,290.86,289.15,292.15,1016,88,3,210,40,light rain
2016-05-02 10:00:00 +0000 UTC,291.03,290.15,292.15,1016,88,4,230,75,broken clouds
2016-05-02 11:00:00 +0000 UTC,291.13,290.15,292.15,1016,88,1,250,75,broken clouds
2016-05-02 12:00:00 +0000 UTC,291.41,290.15,292.15,1017,93,1,280,75,broken clouds
2016-05-02 13:00:00 +0000 UTC,292.56,292.15,293.71,1017,88,2,240,75,broken clouds
2016-05-02 14:00:00 +0000 UTC,294.46,293.15,296.48,1017,77,3,227,75,broken clouds
2016-05-02 15:00:00 +0000 UTC,295.01,294.82,295.15,1016,73,2,170,75,broken clouds
2016-05-02 16:00:00 +0000 UTC,296.75,295.37,298.71,1016,60,4,220,75,broken clouds
2016-05-02 17:00:00 +0000 UTC,297.64,296.15,299.26,1015,64,2,0,90,overcast clouds
2016-05-02 18:00:00 +0000 UTC,297.81,297.04,299.26,1015,65,5,250,90,overcast clouds
2016-05-02 19:00:00 +0000 UTC,297.26,295.15,299.15,1014,61,5,260,75,light rain
2016-05-02 20:00:00 +0000 UTC,296.87,293.15,299.15,1014,64,0,268,75,proximity thunderstorm
2016-05-02 21:00:00 +0000 UTC,294.57,290.15,296.48,1014,88,2,260,90,proximity thunderstorm
2016-05-02 21:00:00 +0000 UTC,294.57,290.15,296.48,1014,88,2,260,90,light rain
2016-05-02 21:00:00 +0000 UTC,294.57,290.15,296.48,1014,88,2,260,90,mist
2016-05-02 22:00:00 +0000 UTC,291.17,289.15,293.15,1013,88,4,280,90,light rain
2016-05-02 22:00:00 +0000 UTC,291.17,289.15,293.15,1013,88,4,280,90,thunderstorm with light rain
2016-05-02 23:00:00 +0000 UTC,290.03,289.15,290.93,1013,88,4,40,90,moderate rain
2016-05-03 00:00:00 +0000 UTC,289.81,289.15,290.37,1014,88,2,275,90,light rain
2016-05-03 01:00:00 +0000 UTC,289.6,288.15,290.37,1014,88,2,150,90,light rain
2016-05-03 02:00:00 +0000 UTC,290.06,289.82,290.37,1014,88,1,248,90,overcast clouds
2016-05-03 03:00:00 +0000 UTC,289.1,288.15,289.82,1013,100,1,248,90,overcast clouds
2016-05-03 04:00:00 +0000 UTC,289.64,288.15,290.37,1013,93,2,310,90,light rain
2016-05-03 05:00:00 +0000 UTC,289.83,289.26,290.15,1013,93,2,310,90,light rain
2016-05-03 06:00:00 +0000 UTC,289.49,288.15,290.15,1012,88,1,259,90,light rain
2016-05-03 07:00:00 +0000 UTC,289.1,288.15,289.82,1012,93,1,323,90,light rain
2016-05-03 08:00:00 +0000 UTC,289.18,288.15,290.15,1012,88,1,323,90,overcast clouds
2016-05-03 09:00:00 +0000 UTC,289.18,288.15,290.15,1012,93,1,323,90,light rain
2016-05-03 10:00:00 +0000 UTC,289.29,288.15,290.15,1012,93,1,323,90,overcast clouds
2016-05-03 11:00:00 +0000 UTC,289.29,288.15,290.15,1013,93,1,347,90,overcast clouds
2016-05-03 12:00:00 +0000 UTC,289.04,288.15,289.82,1012,93,3,220,90,mist
2016-05-03 13:00:00 +0000 UTC,288.84,287.15,290.15,1014,82,1,270,90,light rain
2016-05-03 13:00:00 +0000 UTC,288.84,287.15,290.15,1014,82,1,270,90,mist
2016-05-03 14:00:00 +0000 UTC,288.95,288.15,290.15,1013,82,3,330,90,light rain
2016-05-03 14:00:00 +0000 UTC,288.95,288.15,290.15,1013,82,3,330,90,mist
2016-05-03 15:00:00 +0000 UTC,290.54,289.15,292.15,1013,82,1,355,75,broken clouds
2016-05-03 16:00:00 +0000 UTC,291.21,290.15,292.59,1014,63,2,0,90,overcast clouds
2016-05-03 17:00:00 +0000 UTC,292.68,291.48,294.15,1013,72,3,0,90,overcast clouds
2016-05-03 18:00:00 +0000 UTC,293.32,291.15,295.15,1012,60,5,260,75,broken clouds
2016-05-03 19:00:00 +0000 UTC,293.74,292.15,295.15,1012,52,4,290,75,light rain
2016-05-03 20:00:00 +0000 UTC,294.09,292.15,295.15,1011,49,6,280,75,broken clouds
2016-05-03 21:00:00 +0000 UTC,293.65,292.15,295.15,1011,49,4,280,40,scattered clouds
2016-05-03 22:00:00 +0000 UTC,293.29,291.15,295.15,1011,52,5,290,40,scattered clouds
2016-05-03 23:00:00 +0000 UTC,292.07,290.15,294.15,1011,52,5,290,40,scattered clouds
2016-05-04 00:00:00 +0000 UTC,291.44,290.93,292.15,1011,55,4,290,75,broken clouds
2016-05-04 01:00:00 +0000 UTC,290.06,289.26,290.93,1011,59,3,270,75,broken clouds
2016-05-04 02:00:00 +0000 UTC,288.56,285.15,290.37,1012,59,2,300,75,broken clouds
2016-05-04 03:00:00 +0000 UTC,288.37,287.15,289.15,1012,63,2,314,75,broken clouds
2016-05-04 04:00:00 +0000 UTC,288.26,287.15,289.15,1012,63,2,280,75,broken clouds
2016-05-04 05:00:00 +0000 UTC,287.72,287.04,288.15,1011,67,2,285,90,overcast clouds
2016-05-04 06:00:00 +0000 UTC,287.62,287.04,288.15,1012,67,1,240,90,overcast clouds
2016-05-04 07:00:00 +0000 UTC,286.7,285.15,287.15,1010,71,2,250,90,overcast clouds
2016-05-04 08:00:00 +0000 UTC,286,285.15,287.04,1010,76,1,260,90,overcast clouds
2016-05-04 09:00:00 +0000 UTC,285.44,284.15,286.15,1010,71,3,280,40,scattered clouds
2016-05-04 10:00:00 +0000 UTC,284.56,283.71,285.37,1010,71,2,280,40,scattered clouds
2016-05-04 11:00:00 +0000 UTC,283.96,283.15,284.82,1010,76,2,250,40,scattered clouds
2016-05-04 12:00:00 +0000 UTC,284.84,283.71,286.48,1011,81,3,210,20,few clouds
2016-05-04 13:00:00 +0000 UTC,286.3,285.15,288.15,1010,71,2,230,20,few clouds
2016-05-04 14:00:00 +0000 UTC,287.76,285.93,289.26,1010,62,2,0,20,few clouds
2016-05-04 15:00:00 +0000 UTC,289.26,287.59,290.93,1009,51,3,260,40,scattered clouds
2016-05-04 16:00:00 +0000 UTC,290.41,289.15,292.15,1009,42,5,240,40,scattered clouds
2016-05-04 17:00:00 +0000 UTC,291.03,290.15,292.15,1008,42,4,280,40,scattered clouds
2016-05-04 18:00:00 +0000 UTC,290.77,290.15,292.15,1007,45,4,220,75,broken clouds
2016-05-04 19:00:00 +0000 UTC,292.37,290.93,294.15,1007,42,5,220,40,scattered clouds
2016-05-04 20:00:00 +0000 UTC,291.66,290.37,292.59,1005,39,5,240,75,broken clouds
2016-05-04 21:00:00 +0000 UTC,290.15,285.15,292.15,1004,37,4,210,90,light rain
2016-05-04 22:00:00 +0000 UTC,285.97,285.15,286.48,1007,93,1,0,90,moderate rain
2016-05-04 22:00:00 +0000 UTC,285.97,285.15,286.48,1007,93,1,0,90,mist
2016-05-04 23:00:00 +0000 UTC,286.06,285.93,286.15,1006,76,3,200,75,light rain
2016-05-05 00:00:00 +0000 UTC,284.86,282.15,286.48,1006,87,3,200,75,heavy intensity rain
2016-05-05 00:00:00 +0000 UTC,284.86,282.15,286.48,1006,87,3,200,75,thunderstorm with heavy rain
2016-05-05 01:00:00 +0000 UTC,283.74,282.15,285.15,1008,71,3,330,90,light rain
2016-05-05 02:00:00 +0000 UTC,283.23,281.15,284.26,1008,81,3,253,90,light rain
2016-05-05 03:00:00 +0000 UTC,282.93,281.15,284.15,1008,87,3,210,75,broken clouds
2016-05-05 04:00:00 +0000 UTC,282.01,281.15,282.59,1009,93,3,253,90,overcast clouds
2016-05-05 05:00:00 +0000 UTC,282.11,281.15,282.59,1008,93,1,240,40,light rain
2016-05-05 06:00:00 +0000 UTC,282.43,281.15,283.15,1008,81,5,310,90,light rain
2016-05-05 07:00:00 +0000 UTC,282.13,281.15,282.59,1007,87,2,310,90,light rain
2016-05-05 08:00:00 +0000 UTC,281.85,281.15,282.59,1007,87,2,310,90,overcast clouds
2016-05-05 09:00:00 +0000 UTC,282,281.15,282.59,1007,81,2,280,90,overcast clouds
2016-05-05 10:00:00 +0000 UTC,280.67,278.15,281.48,1007,93,1,260,75,broken clouds
2016-05-05 11:00:00 +0000 UTC,281.13,280.93,281.48,1008,93,1,260,40,scattered clouds
2016-05-05 12:00:00 +0000 UTC,282,281.15,282.59,1008,87,3,260,75,broken clouds
2016-05-05 13:00:00 +0000 UTC,282.38,280.15,283.71,1008,81,2,260,75,light rain
2016-05-05 13:00:00 +0000 UTC,282.38,280.15,283.71,1008,81,2,260,75,drizzle
2016-05-05 14:00:00 +0000 UTC,282.85,281.15,283.71,1009,81,4,230,90,light rain
2016-05-05 14:00:00 +0000 UTC,282.85,281.15,283.71,1009,81,4,230,90,drizzle
2016-05-05 15:00:00 +0000 UTC,281.89,280.93,283.15,1009,87,4,250,90,light rain
2016-05-05 16:00:00 +0000 UTC,282.98,282.04,284.15,1009,76,2,200,90,light rain
2016-05-05 17:00:00 +0000 UTC,283.64,281.48,285.37,1008,71,3,280,75,broken clouds
2016-05-05 18:00:00 +0000 UTC,285.24,283.15,287.04,1008,66,3,270,75,broken clouds
2016-05-05 19:00:00 +0000 UTC,285.43,284.82,286.15,1008,76,3,260,75,light rain
2016-05-05 20:00:00 +0000 UTC,284.85,283.15,287.04,1009,76,3,300,75,light rain
2016-05-05 21:00:00 +0000 UTC,285.17,284.82,285.37,1009,66,4,330,75,light rain
2016-05-05 22:00:00 +0000 UTC,285.04,284.15,285.37,1010,62,4,350,75,broken clouds
2016-05-05 23:00:00 +0000 UTC,285.07,284.15,286.15,1011,62,4,320,75,broken clouds
2016-05-06 00:00:00 +0000 UTC,284.37,283.71,285.15,1011,62,3,310,75,broken clouds
2016-05-06 01:00:00 +0000 UTC,283.85,283.15,284.26,1012,62,3,310,75,broken clouds
2016-05-06 02:00:00 +0000 UTC,283.34,283.15,283.71,1012,66,2,300,40,scattered clouds
2016-05-06 03:00:00 +0000 UTC,282.55,282.04,283.71,1013,70,2,302,75,broken clouds
2016-05-06 04:00:00 +0000 UTC,282.74,282.04,283.71,1013,76,3,200,90,overcast clouds
2016-05-06 05:00:00 +0000 UTC,282.97,282.04,284.15,1013,81,3,240,90,overcast clouds
2016-05-06 06:00:00 +0000 UTC,282.58,281.15,283.71,1013,81,3,210,90,overcast clouds
2016-05-06 07:00:00 +0000 UTC,282.48,281.15,283.71,1013,81,3,220,90,overcast clouds
2016-05-06 08:00:00 +0000 UTC,283.16,282.15,284.15,1012,87,2,220,90,overcast clouds
2016-05-06 09:00:00 +0000 UTC,282.17,280.93,284.15,1013,87,3,210,40,scattered clouds
2016-05-06 10:00:00 +0000 UTC,280.66,280.15,281.15,1013,87,2,220,40,scattered clouds
2016-05-06 11:00:00 +0000 UTC,280.31,279.15,282.04,1013,93,1,210,20,few clouds
2016-05-06 12:00:00 +0000 UTC,282.29,280.93,283.71,1014,93,2,220,20,few clouds
2016-05-06 13:00:00 +0000 UTC,283.97,283.71,284.15,1015,81,2,230,20,few clouds
2016-05-06 14:00:00 +0000 UTC,287.01,285.93,288.71,1015,67,2,0,20,few clouds
2016-05-06 15:00:00 +0000 UTC,289.19,288.15,290.93,1015,55,4,300,20,few clouds
2016-05-06 16:00:00 +0000 UTC,290.09,288.15,292.04,1015,48,6,10,20,few clouds
2016-05-06 17:00:00 +0000 UTC,290.6,288.71,292.59,1014,39,6,330,40,scattered clouds
2016-05-06 18:00:00 +0000 UTC,291.29,289.82,292.59,1014,39,4,360,75,broken clouds
2016-05-06 19:00:00 +0000 UTC,291.73,290.15,294.15,1014,36,4,20,75,broken clouds
2016-05-06 20:00:00 +0000 UTC,292.6,291.48,294.15,1013,34,6,10,75,broken clouds
2016-05-06 21:00:00 +0000 UTC,293.66,292.59,294.26,1012,30,5,360,40,scattered clouds
2016-05-06 22:00:00 +0000 UTC,293.56,292.59,294.15,1012,30,5,320,40,scattered clouds
2016-05-06 23:00:00 +0000 UTC,292.49,291.48,294.15,1012,34,3,340,20,few clouds
2016-05-07 00:00:00 +0000 UTC,291.38,290.15,292.15,1013,39,2,310,75,broken clouds
2016-05-07 01:00:00 +0000 UTC,290.48,289.82,291.15,1013,45,2,320,75,broken clouds
2016-05-07 02:00:00 +0000 UTC,288.35,286.15,290.15,1014,48,2,310,20,few clouds
2016-05-07 03:00:00 +0000 UTC,286.27,284.15,289.26,1014,62,1,250,1,sky is clear
2016-05-07 04:00:00 +0000 UTC,285.72,283.15,288.15,1014,67,2,270,1,sky is clear
2016-05-07 05:00:00 +0000 UTC,284.4,281.15,286.48,1014,66,2,260,1,sky is clear
2016-05-07 06:00:00 +0000 UTC,283.46,281.15,286.48,1014,71,3,329,1,sky is clear
2016-05-07 07:00:00 +0000 UTC,283.03,280.15,286.48,1014,71,3,329,1,sky is clear
2016-05-07 08:00:00 +0000 UTC,282.33,279.15,285.37,1014,76,2,220,1,sky is clear
2016-05-07 09:00:00 +0000 UTC,282.13,279.15,284.82,1014,76,2,210,1,sky is clear
2016-05-07 10:00:00 +0000 UTC,281.88,279.15,284.82,1014,81,3,200,1,sky is clear
2016-05-07 11:00:00 +0000 UTC,282.49,279.15,284.82,1015,87,2,230,75,broken clouds
2016-05-07 12:00:00 +0000 UTC,284.08,281.15,285.93,1015,76,4,200,75,broken clouds
2016-05-07 13:00:00 +0000 UTC,286,283.15,288.71,1015,71,4,230,75,broken clouds
2016-05-07 14:00:00 +0000 UTC,287.97,286.15,289.26,1015,62,7,210,90,overcast clouds
2016-05-07 15:00:00 +0000 UTC,290.76,289.26,292.15,1015,55,6,200,40,scattered clouds
2016-05-07 16:00:00 +0000 UTC,293.36,291.48,295.15,1015,52,5,200,40,scattered clouds
2016-05-07 17:00:00 +0000 UTC,295.63,293.15,297.15,1014,49,6,190,20,few clouds
2016-05-07 18:00:00 +0000 UTC,297.12,294.82,299.15,1013,46,6,210,1,sky is clear
2016-05-07 19:00:00 +0000 UTC,298.77,295.93,301.15,1012,41,8,230,1,sky is clear
2016-05-07 20:00:00 +0000 UTC,299.55,297.04,302.15,1012,41,9,210,1,sky is clear
2016-05-07 21:00:00 +0000 UTC,300.74,300.15,301.15,1011,32,8,250,20,few clouds
2016-05-07 22:00:00 +0000 UTC,300.29,298.71,302.15,1011,30,6,260,20,few clouds
2016-05-07 23:00:00 +0000 UTC,299.59,298.15,301.15,1010,32,7,240,20,few clouds
2016-05-08 00:00:00 +0000 UTC,297.81,297.04,298.15,1010,36,4,240,1,sky is clear
2016-05-08 01:00:00 +0000 UTC,295.56,294.82,297.15,1011,43,3,230,1,sky is clear
2016-05-08 02:00:00 +0000 UTC,294.37,292.59,295.15,1012,43,3,240,1,sky is clear
2016-05-08 03:00:00 +0000 UTC,292.69,288.15,295.15,1012,46,4,240,1,sky is clear
